Date,Time,Low_Range_micro_siemens_per_centimeter,High_Range_micro_siemens_per_centimeter,Temp_Celcius
6/11/22,0:10:00,"2,425.90","2,453.30",25.43
6/11/22,0:20:00,"2,424.20","2,452.10",25.41
6/11/22,0:30:00,"2,421.80","2,450.20",25.4
6/11/22,0:40:00,"2,421.80","2,449.60",25.4
6/11/22,0:50:00,"2,424.20","2,451.50",25.39
6/11/22,1:00:00,"2,421.80","2,450.20",25.39
6/11/22,1:10:00,"2,422.40","2,450.80",25.38
6/11/22,1:20:00,"2,424.20","2,452.10",25.38
6/11/22,1:30:00,"2,424.20","2,452.10",25.36
6/11/22,1:40:00,"2,424.20","2,452.10",25.35
6/11/22,1:50:00,"2,424.20","2,452.10",25.34
6/11/22,2:00:00,"2,421.80","2,450.20",25.31
6/11/22,2:10:00,"2,420.10","2,449.60",25.3
6/11/22,2:20:00,"2,421.80","2,449.00",25.29
6/11/22,2:30:00,"2,420.10","2,447.80",25.29
6/11/22,2:40:00,"2,420.10","2,445.90",25.28
6/11/22,2:50:00,"2,420.10","2,447.20",25.27
6/11/22,3:00:00,"2,422.40","2,450.20",25.27
6/11/22,3:10:00,"2,425.90","2,453.30",25.27
6/11/22,3:20:00,"2,425.90","2,452.70",25.25
6/11/22,3:30:00,"2,421.80","2,450.20",25.24
6/11/22,3:40:00,"2,421.80","2,449.60",25.23
6/11/22,3:50:00,"2,420.10","2,448.40",25.22
6/11/22,4:00:00,"2,420.10","2,447.80",25.22
6/11/22,4:10:00,"2,420.10","2,448.40",25.2
6/11/22,4:20:00,"2,425.90","2,452.70",25.2
6/11/22,4:30:00,"2,424.20","2,452.10",25.19
6/11/22,4:40:00,"2,424.20","2,450.20",25.18
6/11/22,4:50:00,"2,424.20","2,452.10",25.18
6/11/22,5:00:00,"2,420.10","2,447.20",25.17
6/11/22,5:10:00,"2,421.80","2,450.80",25.15
6/11/22,5:20:00,"2,424.20","2,450.20",25.14
6/11/22,5:30:00,"2,421.80","2,449.60",25.14
6/11/22,5:40:00,"2,418.30","2,446.60",25.12
6/11/22,5:50:00,"2,326.70","2,352.40",25.1
6/11/22,6:00:00,"2,420.10","2,447.80",25.1
6/11/22,6:10:00,"2,418.30","2,445.90",25.09
6/11/22,6:20:00,"2,420.10","2,447.20",25.08
6/11/22,6:30:00,"2,420.10","2,445.90",25.08
6/11/22,6:40:00,"2,416.00","2,443.50",25.06
6/11/22,6:50:00,"2,418.30","2,444.70",25.06
6/11/22,7:00:00,"2,416.00","2,444.10",25.04
6/11/22,7:10:00,"2,414.20","2,441.70",25.04
6/11/22,7:20:00,"2,414.20","2,442.30",25.04
6/11/22,7:30:00,"2,410.10","2,436.80",25.03
6/11/22,7:40:00,"2,410.10","2,435.50",25.02
6/11/22,7:50:00,"2,410.10","2,436.80",25.03
6/11/22,8:00:00,"2,408.40","2,434.90",25.04
6/11/22,8:10:00,"2,408.40","2,434.90",25.06
6/11/22,8:20:00,"2,404.30","2,431.90",25.04
6/11/22,8:30:00,"2,406.60","2,432.50",25.07
6/11/22,8:40:00,"2,402.50","2,428.20",25.1
6/11/22,8:50:00,"2,404.30","2,428.80",25.13
6/11/22,9:00:00,"2,404.30","2,430.60",25.14
6/11/22,9:10:00,"2,408.40","2,433.70",25.2
6/11/22,9:20:00,"2,408.40","2,433.70",25.22
6/11/22,9:30:00,"2,412.50","2,436.10",25.24
6/11/22,9:40:00,"2,414.20","2,438.60",25.27
6/11/22,9:50:00,"2,414.20","2,439.80",25.3
6/11/22,10:00:00,"2,416.00","2,440.40",25.3
6/11/22,10:10:00,"2,417.70","2,440.40",25.31
6/11/22,10:20:00,"2,417.70","2,442.30",25.34
6/11/22,10:30:00,"2,418.30","2,443.50",25.36
6/11/22,10:40:00,"2,417.70","2,443.50",25.38
6/11/22,10:50:00,"2,421.80","2,446.60",25.43
6/11/22,11:00:00,"2,421.80","2,447.80",25.43
6/11/22,11:10:00,"2,424.20","2,448.40",25.45
6/11/22,11:20:00,"2,424.20","2,449.00",25.48
6/11/22,11:30:00,"2,424.20","2,450.20",25.48
6/11/22,11:40:00,"2,425.90","2,452.10",25.51
6/11/22,11:50:00,"2,427.70","2,453.30",25.51
6/11/22,12:00:00,"2,430.00","2,455.10",25.56
6/11/22,12:10:00,"2,430.00","2,455.10",25.56
6/11/22,12:20:00,"2,430.00","2,454.50",25.57
6/11/22,12:30:00,"2,430.00","2,454.50",25.56
6/11/22,12:40:00,"2,431.80","2,455.70",25.59
6/11/22,12:50:00,"2,433.60","2,458.80",25.64
6/11/22,13:00:00,"2,433.60","2,460.00",25.67
6/11/22,13:10:00,"2,435.90","2,460.60",25.7
6/11/22,13:20:00,"2,435.90","2,460.60",25.67
6/11/22,13:30:00,"2,441.80","2,468.60",25.7
6/11/22,13:40:00,"2,449.40","2,474.80",25.69
6/11/22,13:50:00,"2,445.90","2,470.50",25.7
6/11/22,14:00:00,"2,451.70","2,478.40",25.71
6/11/22,14:10:00,"2,453.50","2,480.30",25.71
6/11/22,14:20:00,"2,453.50","2,479.70",25.71
6/11/22,14:30:00,"2,445.30","2,470.50",25.71
6/11/22,14:40:00,"2,463.50","2,490.70",25.72
6/11/22,14:50:00,"2,449.40","2,477.20",25.71
6/11/22,15:00:00,"2,447.60","2,473.50",25.71
6/11/22,15:10:00,"2,457.60","2,483.30",25.71
6/11/22,15:20:00,"2,445.30","2,472.30",25.7
6/11/22,15:30:00,"2,449.40","2,474.80",25.7
6/11/22,15:40:00,"2,447.60","2,474.80",25.7
6/11/22,15:50:00,"2,443.50","2,469.80",25.7
6/11/22,16:00:00,"2,449.40","2,476.00",25.7
6/11/22,16:10:00,"2,449.40","2,474.80",25.71
6/11/22,16:20:00,"2,449.40","2,475.40",25.7
6/11/22,16:30:00,"2,445.90","2,470.50",25.69
6/11/22,16:40:00,"2,443.50","2,468.00",25.69
6/11/22,16:50:00,"2,441.80","2,468.00",25.66
6/11/22,17:00:00,"2,443.50","2,468.60",25.67
6/11/22,17:10:00,"2,435.90","2,460.60",25.64
6/11/22,17:20:00,"2,431.80","2,458.20",25.62
6/11/22,17:30:00,"2,431.80","2,458.80",25.62
6/11/22,17:40:00,"2,433.60","2,458.20",25.61
6/11/22,17:50:00,"2,431.80","2,458.20",25.6
6/11/22,18:00:00,"2,433.60","2,458.80",25.6
6/11/22,18:10:00,"2,433.60","2,459.40",25.59
6/11/22,18:20:00,"2,433.60","2,460.60",25.59
6/11/22,18:30:00,"2,417.70","2,445.30",25.56
6/11/22,18:40:00,"2,427.70","2,455.70",25.55
6/11/22,18:50:00,"2,430.00","2,457.60",25.54
6/11/22,19:00:00,"2,430.00","2,456.40",25.52
6/11/22,19:10:00,"2,429.50","2,455.70",25.51
6/11/22,19:20:00,"2,429.50","2,455.70",25.5
6/11/22,19:30:00,"2,427.70","2,455.70",25.49
6/11/22,19:40:00,"2,425.90","2,453.90",25.48
6/11/22,19:50:00,"2,425.90","2,452.70",25.46
6/11/22,20:00:00,"2,425.90","2,452.70",25.44
6/11/22,20:10:00,"2,424.20","2,451.50",25.43
6/11/22,20:20:00,"2,421.80","2,449.00",25.4
6/11/22,20:30:00,"2,421.80","2,448.40",25.39
6/11/22,20:40:00,"2,421.80","2,448.40",25.38
6/11/22,20:50:00,"2,420.10","2,447.20",25.38
6/11/22,21:00:00,"2,420.10","2,446.60",25.35
6/11/22,21:10:00,"2,417.70","2,446.60",25.35
6/11/22,21:20:00,"2,417.70","2,444.70",25.34
6/11/22,21:30:00,"2,417.70","2,444.70",25.33
6/11/22,21:40:00,"2,416.00","2,444.10",25.3
6/11/22,21:50:00,"2,416.00","2,442.30",25.29
6/11/22,22:00:00,"2,414.20","2,441.70",25.27
6/11/22,22:10:00,"2,416.00","2,441.70",25.27
6/11/22,22:20:00,"2,222.00","2,249.00",25.25
6/11/22,22:30:00,"2,414.20","2,439.80",25.22
6/11/22,22:40:00,"2,411.90","2,439.80",25.22
6/11/22,22:50:00,"2,411.90","2,439.20",25.22
6/11/22,23:00:00,"2,411.90","2,438.60",25.19
6/11/22,23:10:00,"2,408.40","2,435.50",25.18
6/11/22,23:20:00,"2,408.40","2,434.30",25.17
6/11/22,23:30:00,"2,408.40","2,434.30",25.15
6/11/22,23:40:00,"2,406.00","2,433.70",25.15
6/11/22,23:50:00,"2,408.40","2,434.90",25.15
7/11/22,0:00:00,"2,406.00","2,433.70",25.13
7/11/22,0:10:00,"2,404.30","2,431.90",25.13
7/11/22,0:20:00,"2,406.60","2,432.50",25.12
7/11/22,0:30:00,"2,406.00","2,431.90",25.1
7/11/22,0:40:00,"2,402.50","2,429.40",25.09
7/11/22,0:50:00,"2,404.30","2,430.00",25.08
7/11/22,1:00:00,"2,402.50","2,427.00",25.06
7/11/22,1:10:00,"2,398.40","2,425.10",25.04
7/11/22,1:20:00,"2,398.40","2,425.10",25.03
7/11/22,1:30:00,"2,396.70","2,423.90",25.03
7/11/22,1:40:00,"2,394.90","2,421.40",25.01
7/11/22,1:50:00,"2,394.90","2,421.40",25.01
7/11/22,2:00:00,"2,392.60","2,420.20",24.99
7/11/22,2:10:00,"2,392.60","2,420.20",24.99
7/11/22,2:20:00,"2,392.60","2,419.60",24.98
7/11/22,2:30:00,"2,390.80","2,418.40",24.94
7/11/22,2:40:00,"2,389.10","2,415.30",24.93
7/11/22,2:50:00,"2,386.80","2,412.30",24.93
7/11/22,3:00:00,"2,386.80","2,412.90",24.93
7/11/22,3:10:00,"2,386.80","2,414.10",24.89
7/11/22,3:20:00,"2,398.40","2,424.50",24.93
7/11/22,3:30:00,"2,404.30","2,430.00",24.93
7/11/22,3:40:00,"2,402.50","2,427.60",24.91
7/11/22,3:50:00,"2,402.50","2,429.40",24.91
7/11/22,4:00:00,"2,398.40","2,424.50",24.89
7/11/22,4:10:00,"2,398.40","2,426.30",24.89
7/11/22,4:20:00,"2,402.50","2,428.20",24.88
7/11/22,4:30:00,"2,408.40","2,434.30",24.89
7/11/22,4:40:00,"2,408.40","2,434.90",24.89
7/11/22,4:50:00,"2,400.80","2,428.20",24.88
7/11/22,5:00:00,"2,188.00","2,226.00",24.86
7/11/22,5:10:00,"2,402.50","2,428.20",24.85
7/11/22,5:20:00,"2,398.40","2,425.70",24.83
7/11/22,5:30:00,"2,398.40","2,423.90",24.83
7/11/22,5:40:00,"2,394.40","2,421.40",24.82
7/11/22,5:50:00,"2,271.60","2,301.20",24.8
7/11/22,6:00:00,"2,392.60","2,419.00",24.8
7/11/22,6:10:00,"2,394.40","2,420.20",24.78
7/11/22,6:20:00,"2,386.80","2,413.50",24.76
7/11/22,6:30:00,"2,389.10","2,415.30",24.75
7/11/22,6:40:00,"2,383.30","2,409.20",24.75
7/11/22,6:50:00,"2,383.30","2,408.60",24.75
7/11/22,7:00:00,"2,381.50","2,406.80",24.76
7/11/22,7:10:00,"2,380.90","2,406.20",24.73
7/11/22,7:20:00,"2,379.20","2,406.80",24.75
7/11/22,7:30:00,"2,379.20","2,404.30",24.73
7/11/22,7:40:00,"2,373.30","2,398.80",24.72
7/11/22,7:50:00,"2,373.30","2,399.40",24.73
7/11/22,8:00:00,"2,377.40","2,401.30",24.75
7/11/22,8:10:00,"2,373.30","2,398.80",24.75
7/11/22,8:20:00,"2,373.30","2,397.00",24.73
7/11/22,8:30:00,"2,379.20","2,403.10",24.77
7/11/22,8:40:00,"2,377.40","2,401.90",24.8
7/11/22,8:50:00,"2,380.90","2,404.30",24.82
7/11/22,9:00:00,"2,386.80","2,409.20",24.89
7/11/22,9:10:00,"2,388.50","2,411.70",24.93
7/11/22,9:20:00,"2,389.10","2,412.30",24.96
7/11/22,9:30:00,"2,390.80","2,414.10",24.99
7/11/22,9:40:00,"2,396.70","2,418.40",25.07
7/11/22,9:50:00,"2,394.40","2,417.20",25.08
7/11/22,10:00:00,"2,398.40","2,419.00",25.12
7/11/22,10:10:00,"2,400.20","2,422.70",25.18
7/11/22,10:20:00,"2,404.30","2,426.30",25.22
7/11/22,10:30:00,"2,404.30","2,427.00",25.23
7/11/22,10:40:00,"2,404.30","2,427.00",25.22
7/11/22,10:50:00,"2,406.00","2,430.00",25.24
7/11/22,11:00:00,"2,411.90","2,433.10",25.31
7/11/22,11:10:00,"2,413.60","2,436.10",25.36
7/11/22,11:20:00,"2,416.00","2,438.00",25.35
7/11/22,11:30:00,"2,413.60","2,437.40",25.35
7/11/22,11:40:00,"2,413.60","2,437.40",25.38
7/11/22,11:50:00,"2,416.00","2,439.20",25.38
7/11/22,12:00:00,"2,416.00","2,439.80",25.4
7/11/22,12:10:00,"2,417.70","2,439.20",25.43
7/11/22,12:20:00,"2,419.50","2,441.00",25.45
7/11/22,12:30:00,"2,417.70","2,439.20",25.43
7/11/22,12:40:00,"2,417.70","2,440.40",25.45
7/11/22,12:50:00,"2,417.70","2,441.00",25.5
7/11/22,13:00:00,"2,417.70","2,441.70",25.5
7/11/22,13:10:00,"2,419.50","2,441.70",25.48
7/11/22,13:20:00,"2,419.50","2,443.50",25.57
7/11/22,13:30:00,"2,419.50","2,442.90",25.5
7/11/22,13:40:00,"2,419.50","2,444.70",25.51
7/11/22,13:50:00,"2,419.50","2,443.50",25.52
7/11/22,14:00:00,"2,417.70","2,441.70",25.51
7/11/22,14:10:00,"2,419.50","2,443.50",25.52
7/11/22,14:20:00,"2,421.80","2,446.60",25.54
7/11/22,14:30:00,"2,419.50","2,444.10",25.54
7/11/22,14:40:00,"2,427.70","2,452.70",25.52
7/11/22,14:50:00,"2,431.20","2,455.70",25.54
7/11/22,15:00:00,"2,433.60","2,456.40",25.55
7/11/22,15:10:00,"2,423.60","2,445.90",25.49
7/11/22,15:20:00,"2,421.80","2,444.70",25.48
7/11/22,15:30:00,"2,423.60","2,447.80",25.48
7/11/22,15:40:00,"2,427.70","2,450.20",25.48
7/11/22,15:50:00,"2,429.50","2,453.30",25.48
7/11/22,16:00:00,"2,425.40","2,450.20",25.46
7/11/22,16:10:00,"2,425.40","2,450.20",25.45
7/11/22,16:20:00,"2,429.50","2,453.90",25.45
7/11/22,16:30:00,"2,425.40","2,449.60",25.44
7/11/22,16:40:00,"2,425.40","2,450.20",25.43
7/11/22,16:50:00,"2,421.80","2,445.90",25.41
7/11/22,17:00:00,"2,423.60","2,448.40",25.41
7/11/22,17:10:00,"2,425.40","2,450.20",25.39
7/11/22,17:20:00,"2,427.70","2,450.80",25.39
7/11/22,17:30:00,"2,425.40","2,450.20",25.39
7/11/22,17:40:00,"2,419.50","2,444.70",25.38
7/11/22,17:50:00,"2,421.80","2,445.90",25.35
7/11/22,18:00:00,"2,417.70","2,441.70",25.34
7/11/22,18:10:00,"2,417.70","2,442.30",25.33
7/11/22,18:20:00,"2,419.50","2,443.50",25.3
7/11/22,18:30:00,"2,419.50","2,444.10",25.3
7/11/22,18:40:00,"2,419.50","2,444.10",25.3
7/11/22,18:50:00,"2,419.50","2,444.10",25.29
7/11/22,19:00:00,"2,413.60","2,438.60",25.27
7/11/22,19:10:00,"2,413.60","2,438.60",25.27
7/11/22,19:20:00,"2,411.90","2,437.40",25.24
7/11/22,19:30:00,"2,413.60","2,437.40",25.24
7/11/22,19:40:00,"2,411.90","2,436.10",25.22
7/11/22,19:50:00,"2,411.90","2,436.80",25.22
7/11/22,20:00:00,"2,407.80","2,434.30",25.18
7/11/22,20:10:00,"2,407.80","2,432.50",25.18
7/11/22,20:20:00,"2,407.80","2,431.20",25.17
7/11/22,20:30:00,"2,406.00","2,431.20",25.15
7/11/22,20:40:00,"2,406.00","2,431.90",25.15
7/11/22,20:50:00,"2,404.30","2,430.00",25.13
7/11/22,21:00:00,"2,402.50","2,427.60",25.12
7/11/22,21:10:00,"2,402.50","2,427.00",25.1
7/11/22,21:20:00,"2,402.00","2,426.30",25.09
7/11/22,21:30:00,"2,400.20","2,426.30",25.08
7/11/22,21:40:00,"2,181.10","2,219.30",25.07
7/11/22,21:50:00,"2,398.40","2,425.10",25.06
7/11/22,22:00:00,"2,398.40","2,424.50",25.03
7/11/22,22:10:00,"2,398.40","2,423.30",25.02
7/11/22,22:20:00,"2,398.40","2,423.30",25.01
7/11/22,22:30:00,"2,398.40","2,422.70",24.99
7/11/22,22:40:00,"2,394.40","2,420.80",24.97
7/11/22,22:50:00,"2,385.00","2,411.00",24.96
7/11/22,23:00:00,"2,385.00","2,412.30",24.94
7/11/22,23:10:00,"2,269.30","2,315.90",24.94
7/11/22,23:20:00,"2,388.50","2,413.50",24.93
7/11/22,23:30:00,"2,396.70","2,421.40",24.91
7/11/22,23:40:00,"1,997.90","2,044.50",24.89
7/11/22,23:50:00,"2,394.40","2,420.20",24.87
8/11/22,0:00:00,"2,394.40","2,419.60",24.87
8/11/22,0:10:00,"2,394.40","2,419.60",24.86
8/11/22,0:20:00,"2,394.40","2,419.60",24.86
8/11/22,0:30:00,"2,392.60","2,417.20",24.85
8/11/22,0:40:00,"2,392.60","2,417.20",24.83
8/11/22,0:50:00,"2,392.60","2,417.20",24.82
8/11/22,1:00:00,"2,358.20","2,384.80",24.8
8/11/22,1:10:00,"2,379.20","2,404.30",24.8
8/11/22,1:20:00,"2,392.60","2,415.90",24.78
8/11/22,1:30:00,"1,975.30","2,024.20",24.76
8/11/22,1:40:00,"2,386.80","2,411.00",24.76
8/11/22,1:50:00,"2,386.80","2,411.70",24.75
8/11/22,2:00:00,"2,385.00","2,409.80",24.73
8/11/22,2:10:00,"2,380.90","2,407.40",24.73
8/11/22,2:20:00,"2,394.40","2,419.00",24.73
8/11/22,2:30:00,"2,390.80","2,414.10",24.72
8/11/22,2:40:00,"2,383.30","2,411.00",24.71
8/11/22,2:50:00,"2,390.30","2,415.90",24.72
8/11/22,3:00:00,"2,392.60","2,415.90",24.73
8/11/22,3:10:00,"2,396.10","2,422.10",24.71
8/11/22,3:20:00,"2,386.80","2,412.90",24.69
8/11/22,3:30:00,"2,385.00","2,410.40",24.69
8/11/22,3:40:00,"2,380.90","2,407.40",24.67
8/11/22,3:50:00,"2,380.90","2,406.80",24.65
8/11/22,4:00:00,"2,382.70","2,407.40",24.65
8/11/22,4:10:00,"2,380.90","2,407.40",24.64
8/11/22,4:20:00,"2,388.50","2,413.50",24.64
8/11/22,4:30:00,"2,392.60","2,419.00",24.65
8/11/22,4:40:00,"2,392.60","2,419.60",24.62
8/11/22,4:50:00,"2,394.40","2,420.20",24.62
8/11/22,5:00:00,"2,392.60","2,417.80",24.61
8/11/22,5:10:00,"2,394.40","2,421.40",24.62
8/11/22,5:20:00,"2,392.60","2,419.00",24.61
8/11/22,5:30:00,"2,388.50","2,414.10",24.6
8/11/22,5:40:00,"2,379.20","2,406.20",24.56
8/11/22,5:50:00,"2,380.90","2,406.20",24.56
8/11/22,6:00:00,"2,382.70","2,409.20",24.56
8/11/22,6:10:00,"2,382.70","2,407.40",24.54
8/11/22,6:20:00,"2,385.00","2,410.40",24.55
8/11/22,6:30:00,"2,385.00","2,409.80",24.52
8/11/22,6:40:00,"2,382.70","2,409.80",24.52
8/11/22,6:50:00,"2,382.70","2,409.20",24.51
8/11/22,7:00:00,"2,379.20","2,406.20",24.5
8/11/22,7:10:00,"2,380.90","2,407.40",24.51
8/11/22,7:20:00,"2,375.10","2,401.30",24.48
8/11/22,7:30:00,"2,375.10","2,401.90",24.49
8/11/22,7:40:00,"2,379.20","2,404.90",24.5
8/11/22,7:50:00,"2,380.90","2,406.80",24.51
8/11/22,8:00:00,"2,375.10","2,401.30",24.49
8/11/22,8:10:00,"2,379.20","2,401.90",24.5
8/11/22,8:20:00,"2,377.40","2,401.90",24.51
8/11/22,8:30:00,"2,375.10","2,400.00",24.51
8/11/22,8:40:00,"2,375.10","2,400.70",24.52
8/11/22,8:50:00,"2,377.40","2,401.90",24.57
8/11/22,9:00:00,"2,377.40","2,401.90",24.59
8/11/22,9:10:00,"2,379.20","2,405.50",24.62
8/11/22,9:20:00,"2,380.90","2,405.50",24.65
8/11/22,9:30:00,"2,379.20","2,404.90",24.67
8/11/22,9:40:00,"2,380.90","2,406.20",24.71
8/11/22,9:50:00,"2,379.20","2,405.50",24.73
8/11/22,10:00:00,"2,382.70","2,408.00",24.8
8/11/22,10:10:00,"2,385.00","2,409.20",24.83
8/11/22,10:20:00,"2,385.00","2,409.80",24.85
8/11/22,10:30:00,"2,386.80","2,412.90",24.89
8/11/22,10:40:00,"2,390.30","2,414.10",24.92
8/11/22,10:50:00,"2,392.60","2,418.40",25.02
8/11/22,11:00:00,"2,394.40","2,419.00",25.03
8/11/22,11:10:00,"2,398.40","2,422.10",25.07
8/11/22,11:20:00,"2,398.40","2,423.30",25.09
8/11/22,11:30:00,"2,397.90","2,423.30",25.09
8/11/22,11:40:00,"2,400.20","2,424.50",25.1
8/11/22,11:50:00,"2,402.00","2,427.60",25.17
8/11/22,12:00:00,"2,406.00","2,430.60",25.2
8/11/22,12:10:00,"2,406.00","2,431.20",25.23
8/11/22,12:20:00,"2,406.00","2,432.50",25.28
8/11/22,12:30:00,"2,406.00","2,431.90",25.27
8/11/22,12:40:00,"2,411.90","2,436.80",25.31
8/11/22,12:50:00,"2,417.20","2,442.30",25.45
8/11/22,13:00:00,"2,413.60","2,438.60",25.38
8/11/22,13:10:00,"2,417.20","2,441.70",25.4
8/11/22,13:20:00,"2,417.20","2,442.90",25.4
8/11/22,13:30:00,"2,419.50","2,443.50",25.4
8/11/22,13:40:00,"2,417.70","2,442.30",25.39
8/11/22,13:50:00,"2,417.20","2,443.50",25.44
8/11/22,14:00:00,"2,417.20","2,442.90",25.43
8/11/22,14:10:00,"2,419.50","2,444.10",25.46
8/11/22,14:20:00,"2,421.30","2,448.40",25.46
8/11/22,14:30:00,"2,423.00","2,448.40",25.48
8/11/22,14:40:00,"2,427.10","2,452.10",25.48
8/11/22,14:50:00,"2,425.40","2,450.80",25.48
8/11/22,15:00:00,"2,419.50","2,444.70",25.46
8/11/22,15:10:00,"2,423.00","2,448.40",25.45
8/11/22,15:20:00,"2,421.30","2,448.40",25.45
8/11/22,15:30:00,"2,417.20","2,444.10",25.46
8/11/22,15:40:00,"2,427.10","2,452.10",25.45
8/11/22,15:50:00,"2,421.30","2,447.20",25.45
8/11/22,16:00:00,"2,425.40","2,451.50",25.45
8/11/22,16:10:00,"2,425.40","2,449.60",25.45
8/11/22,16:20:00,"2,425.40","2,452.10",25.45
8/11/22,16:30:00,"2,425.40","2,451.50",25.44
8/11/22,16:40:00,"2,425.40","2,451.50",25.41
8/11/22,16:50:00,"2,423.00","2,449.00",25.4
8/11/22,17:00:00,"2,421.30","2,447.20",25.4
8/11/22,17:10:00,"2,419.50","2,444.70",25.39
8/11/22,17:20:00,"2,419.50","2,444.70",25.38
8/11/22,17:30:00,"2,417.20","2,444.10",25.35
8/11/22,17:40:00,"2,419.50","2,443.50",25.35
8/11/22,17:50:00,"2,417.20","2,443.50",25.33
8/11/22,18:00:00,"2,417.20","2,441.70",25.33
8/11/22,18:10:00,"2,417.20","2,441.70",25.3
8/11/22,18:20:00,"2,415.40","2,441.70",25.29
8/11/22,18:30:00,"2,415.40","2,441.00",25.28
8/11/22,18:40:00,"2,413.60","2,439.20",25.25
8/11/22,18:50:00,"2,415.40","2,441.00",25.24
8/11/22,19:00:00,"2,415.40","2,439.80",25.22
8/11/22,19:10:00,"2,411.90","2,438.00",25.2
8/11/22,19:20:00,"2,411.90","2,437.40",25.2
8/11/22,19:30:00,"2,409.60","2,435.50",25.18
8/11/22,19:40:00,"2,409.60","2,435.50",25.15
8/11/22,19:50:00,"2,409.60","2,434.90",25.14
8/11/22,20:00:00,"2,407.80","2,434.30",25.13
8/11/22,20:10:00,"2,406.00","2,432.50",25.1
8/11/22,20:20:00,"2,406.00","2,431.90",25.08
8/11/22,20:30:00,"2,406.00","2,430.00",25.06
8/11/22,20:40:00,"2,403.70","2,429.40",25.04
8/11/22,20:50:00,"2,402.00","2,427.60",25.02
8/11/22,21:00:00,"2,400.20","2,426.30",24.99
8/11/22,21:10:00,"2,400.20","2,425.70",24.97
8/11/22,21:20:00,"2,397.90","2,425.10",24.96
8/11/22,21:30:00,"2,397.90","2,424.50",24.93
8/11/22,21:40:00,"2,396.10","2,422.70",24.92
8/11/22,21:50:00,"2,396.10","2,421.40",24.91
8/11/22,22:00:00,"2,394.40","2,420.80",24.88
8/11/22,22:10:00,"2,392.60","2,418.40",24.86
8/11/22,22:20:00,"2,362.30","2,387.20",24.85
8/11/22,22:30:00,"2,392.60","2,417.80",24.83
8/11/22,22:40:00,"2,388.50","2,415.90",24.8
8/11/22,22:50:00,"2,388.50","2,414.10",24.8
8/11/22,23:00:00,"2,388.50","2,412.90",24.77
8/11/22,23:10:00,"2,386.80","2,413.50",24.77
8/11/22,23:20:00,"2,386.80","2,411.70",24.73
8/11/22,23:30:00,"2,386.80","2,411.00",24.72
8/11/22,23:40:00,"2,385.00","2,411.00",24.71
8/11/22,23:50:00,"2,385.00","2,410.40",24.69
9/11/22,0:00:00,"2,382.70","2,409.20",24.67
9/11/22,0:10:00,"2,380.90","2,408.00",24.66
9/11/22,0:20:00,"2,380.90","2,406.80",24.65
9/11/22,0:30:00,"2,379.20","2,405.50",24.64
9/11/22,0:40:00,"2,379.20","2,406.20",24.62
9/11/22,0:50:00,"2,379.20","2,404.30",24.62
9/11/22,1:00:00,"2,379.20","2,404.30",24.6
9/11/22,1:10:00,"2,376.80","2,403.10",24.59
9/11/22,1:20:00,"2,375.10","2,401.30",24.57
9/11/22,1:30:00,"2,375.10","2,401.30",24.57
9/11/22,1:40:00,"2,376.80","2,401.90",24.57
9/11/22,1:50:00,"2,375.10","2,401.30",24.55
9/11/22,2:00:00,"2,376.80","2,403.70",24.56
9/11/22,2:10:00,"2,375.10","2,401.90",24.55
9/11/22,2:20:00,"2,373.30","2,398.80",24.52
9/11/22,2:30:00,"2,375.10","2,401.30",24.51
9/11/22,2:40:00,"2,375.10","2,400.70",24.51
9/11/22,2:50:00,"2,376.80","2,401.90",24.51
9/11/22,3:00:00,"2,375.10","2,403.10",24.5
9/11/22,3:10:00,"2,375.10","2,399.40",24.49
9/11/22,3:20:00,"2,371.60","2,398.20",24.49
9/11/22,3:30:00,"2,369.20","2,396.40",24.48
9/11/22,3:40:00,"2,371.60","2,398.80",24.48
9/11/22,3:50:00,"2,376.80","2,401.90",24.48
9/11/22,4:00:00,"2,375.10","2,401.30",24.46
9/11/22,4:10:00,"2,369.20","2,393.90",24.44
9/11/22,4:20:00,"2,371.60","2,396.40",24.44
9/11/22,4:30:00,"2,352.30","2,379.30",24.44
9/11/22,4:40:00,"2,376.80","2,401.90",24.41
9/11/22,4:50:00,"2,380.90","2,406.80",24.44
9/11/22,5:00:00,"2,376.80","2,403.70",24.41
9/11/22,5:10:00,"2,376.80","2,401.90",24.41
9/11/22,5:20:00,"2,373.30","2,398.80",24.4
9/11/22,5:30:00,"2,373.30","2,398.20",24.39
9/11/22,5:40:00,"2,375.10","2,403.10",24.4
9/11/22,5:50:00,"2,382.70","2,409.20",24.41
9/11/22,6:00:00,"2,382.70","2,408.60",24.41
9/11/22,6:10:00,"2,375.10","2,401.90",24.38
9/11/22,6:20:00,"2,371.60","2,397.00",24.36
9/11/22,6:30:00,"2,367.50","2,393.30",24.35
9/11/22,6:40:00,"2,375.10","2,401.30",24.38
9/11/22,6:50:00,"2,373.30","2,401.30",24.38
9/11/22,7:00:00,"2,376.80","2,404.30",24.38
9/11/22,7:10:00,"2,376.80","2,403.70",24.39
9/11/22,7:20:00,"2,371.60","2,396.40",24.36
9/11/22,7:30:00,"2,369.20","2,395.80",24.36
9/11/22,7:40:00,"2,371.60","2,398.20",24.36
9/11/22,7:50:00,"2,375.10","2,401.30",24.39
9/11/22,8:00:00,"2,375.10","2,400.70",24.39
